    User: glassfish
    Date: Wed 19-Feb-2014 (050) 18:49:03
  Status: request completed successfully


GROUP 1    Satellite   Resolution   Factor
            isee3         720         1

           Start Time           Stop Time 
           2014  50  0.00000    2014 223  0.00000


 Coord/            Min/Max          Range Filter              Filter
Component   Output Markers      Minimum         Maximum      Mins/Maxes
GSE X        YES      -           -               -               -   
GSE Y        YES      -           -               -               -   
GSE Z        YES      -           -               -               -   
GSE Lat      YES      -           -               -               -   
GSE Lon      YES      -           -               -               -   


Addtnl             Min/Max          Range Filter              Filter
Options     Output Markers      Minimum         Maximum      Mins/Maxes
dEarth       YES      -           -               -               -   

Output - File: 
         lines per page: 0
 
Formats and units:
    Day/Time format: YY/MM/DD HH:MM
    Degrees/Hemisphere format: Decimal degrees with 1 place(s).
        Longitude 0 to 360, latitude -90 to 90.
    Distance format: Kilometers with 3 place(s).

isee3
      Time                         GSE (km)                        GSE         Radius    
yy/mm/dd hh:mm        X               Y               Z         Lat   Long      (km)     
14/02/21 10:24    12994233.000    42871512.000      105980.852   0.1  73.1   44797632.000
14/02/21 10:36    12994534.000    42869764.000      105996.422   0.1  73.1   44796052.000
14/02/21 10:48    12994818.000    42868032.000      106010.438   0.1  73.1   44794472.000
14/02/21 11:00    12995101.000    42866296.000      106027.570   0.1  73.1   44792888.000
14/02/21 11:12    12995395.000    42864548.000      106042.359   0.1  73.1   44791308.000
14/02/21 11:24    12998628.000    42861916.000      106058.711   0.1  73.1   44789724.000
14/02/21 11:36    12998937.000    42860172.000      106073.500   0.1  73.1   44788144.000
14/02/21 11:48    12999213.000    42858428.000      106089.078   0.1  73.1   44786560.000
14/02/21 12:00    12999490.000    42856696.000      106102.312   0.1  73.1   44784980.000
14/02/21 12:12    12999794.000    42854944.000      106119.438   0.1  73.1   44783392.000
14/02/21 12:24    13000058.000    42853212.000      106133.453   0.1  73.1   44781812.000
14/02/21 12:36    13000361.000    42851464.000      106150.586   0.1  73.1   44780228.000
14/02/21 12:48    13003590.000    42848832.000      106164.602   0.1  73.1   44778644.000
14/02/21 13:00    13003892.000    42847080.000      106180.172   0.1  73.1   44777060.000
14/02/21 13:12    13004193.000    42845332.000      106196.523   0.1  73.1   44775476.000
14/02/21 13:24    13004456.000    42843600.000      106211.312   0.1  73.1   44773892.000
14/02/21 13:36    13004740.000    42841856.000      106227.664   0.1  73.1   44772304.000
14/02/21 13:48    13005061.000    42840100.000      106242.453   0.1  73.1   44770720.000
14/02/21 14:00    13005326.000    42838368.000      106257.250   0.1  73.1   44769136.000
14/02/21 14:12    13005623.000    42836620.000      106272.039   0.1  73.1   44767548.000
14/02/21 14:24    13008855.000    42833980.000      106286.836   0.1  73.1   44765964.000
14/02/21 14:36    13009132.000    42832236.000      106304.742   0.1  73.1   44764376.000
14/02/21 14:48    13009414.000    42830492.000      106317.203   0.1  73.1   44762788.000
14/02/21 15:00    13009721.000    42828744.000      106334.328   0.1  73.1   44761200.000
14/02/21 15:12    13009980.000    42827004.000      106349.125   0.1  73.1   44759616.000
14/02/21 15:24    13010277.000    42825256.000      106364.695   0.1  73.1   44758028.000
14/02/21 15:36    13010581.000    42823500.000      106380.266   0.1  73.1   44756440.000
14/02/21 15:48    13013813.000    42820860.000      106392.727   0.1  73.1   44754852.000
14/02/21 16:00    13014091.000    42819112.000      106410.633   0.1  73.1   44753264.000
14/02/21 16:12    13014374.000    42817368.000      106425.422   0.1  73.1   44751676.000
14/02/21 16:24    13014656.000    42815620.000      106442.555   0.1  73.1   44750088.000
14/02/21 16:36    13014934.000    42813872.000      106455.789   0.1  73.1   44748496.000
14/02/21 16:48    13015240.000    42812124.000      106471.359   0.1  73.1   44746908.000
14/02/21 17:00    13015500.000    42810384.000      106485.375   0.1  73.1   44745316.000
14/02/21 17:12    13015804.000    42808628.000      106503.281   0.1  73.1   44743724.000
14/02/21 17:24    13019031.000    42805980.000      106517.297   0.1  73.1   44742136.000
14/02/21 17:36    13019293.000    42804236.000      106532.867   0.1  73.1   44740544.000
14/02/21 17:48    13019636.000    42802472.000      106548.438   0.1  73.1   44738952.000
14/02/21 18:00    13019897.000    42800728.000      106563.234   0.1  73.1   44737360.000
14/02/21 18:12    13020179.000    42798980.000      106579.586   0.1  73.1   44735768.000
14/02/21 18:24    13020456.000    42797228.000      106594.375   0.1  73.1   44734172.000
14/02/21 18:36    13020761.000    42795472.000      106608.391   0.1  73.1   44732584.000
14/02/21 18:48    13023946.000    42792840.000      106624.742   0.1  73.1   44730992.000
14/02/21 19:00    13024268.000    42791076.000      106640.312   0.1  73.1   44729396.000
14/02/21 19:12    13024527.000    42789328.000      106655.109   0.1  73.1   44727808.000
14/02/21 19:24    13024810.000    42787580.000      106669.117   0.1  73.1   44726212.000
14/02/21 19:36    13025111.000    42785820.000      106685.469   0.1  73.1   44724616.000
14/02/21 19:48    13025372.000    42784076.000      106699.484   0.1  73.1   44723024.000
14/02/21 20:00    13025671.000    42782316.000      106715.836   0.1  73.1   44721428.000
14/02/21 20:12    13025975.000    42780560.000      106730.625   0.1  73.1   44719836.000
14/02/21 20:24    13029185.000    42777916.000      106746.977   0.1  73.1   44718244.000
14/02/21 20:36    13029444.000    42776172.000      106761.773   0.1  73.1   44716644.000
14/02/21 20:48    13029746.000    42774412.000      106776.562   0.1  73.1   44715048.000
14/02/21 21:00    13030023.000    42772656.000      106793.695   0.1  73.1   44713452.000
14/02/21 21:12    13030326.000    42770892.000      106808.484   0.1  73.1   44711856.000
14/02/21 21:24    13030589.000    42769144.000      106823.281   0.1  73.1   44710260.000
14/02/21 21:36    13030892.000    42767380.000      106839.633   0.1  73.1   44708664.000
14/02/21 21:48    13034098.000    42764736.000      106853.648   0.1  73.0   44707068.000
14/02/21 22:00    13034379.000    42762980.000      106868.438   0.1  73.0   44705472.000
14/02/21 22:12    13034658.000    42761220.000      106884.008   0.1  73.0   44703872.000
14/02/21 22:24    13034961.000    42759464.000      106898.805   0.1  73.0   44702272.000
14/02/21 22:36    13035220.000    42757716.000      106915.156   0.1  73.0   44700676.000
14/02/21 22:48    13035503.000    42755956.000      106930.727   0.1  73.0   44699072.000
14/02/21 23:00    13035803.000    42754188.000      106946.297   0.1  73.0   44697476.000
14/02/21 23:12    13036062.000    42752444.000      106960.312   0.1  73.0   44695880.000
14/02/21 23:24    13039287.000    42749784.000      106975.102   0.1  73.0   44694280.000
14/02/21 23:36    13039594.000    42748024.000      106991.453   0.1  73.0   44692680.000
14/02/21 23:48    13039852.000    42746268.000      107005.469   0.1  73.0   44691080.000
14/02/22 00:00    13040110.000    42744512.000      107021.820   0.1  73.0   44689480.000
14/02/22 00:12    13040453.000    42742740.000      107036.609   0.1  73.0   44687880.000
14/02/22 00:24    13040713.000    42740980.000      107052.180   0.1  73.0   44686276.000
14/02/22 00:36    13040974.000    42739232.000      107066.977   0.1  73.0   44684672.000
14/02/22 00:48    13044201.000    42736572.000      107080.992   0.1  73.0   44683076.000
14/02/22 01:00    13044465.000    42734816.000      107097.344   0.1  73.0   44681476.000
14/02/22 01:12    13044721.000    42733060.000      107111.359   0.1  73.0   44679872.000
14/02/22 01:24    13045064.000    42731288.000      107127.703   0.1  73.0   44678268.000
14/02/22 01:36    13045323.000    42729528.000      107141.719   0.1  73.0   44676664.000
14/02/22 01:48    13045586.000    42727772.000      107158.070   0.1  73.0   44675060.000
14/02/22 02:00    13045884.000    42726008.000      107172.867   0.1  73.0   44673460.000
14/02/22 02:12    13046145.000    42724244.000      107187.656   0.1  73.0   44671856.000
14/02/22 02:24    13049375.000    42721584.000      107203.227   0.1  73.0   44670252.000
14/02/22 02:36    13049670.000    42719820.000      107217.242   0.1  73.0   44668648.000
14/02/22 02:48    13049933.000    42718060.000      107233.594   0.1  73.0   44667044.000
14/02/22 03:00    13050215.000    42716296.000      107249.945   0.1  73.0   44665440.000
14/02/22 03:12    13050472.000    42714536.000      107263.180   0.1  73.0   44663836.000
14/02/22 03:24    13050755.000    42712772.000      107278.750   0.1  73.0   44662228.000
14/02/22 03:36    13051055.000    42711000.000      107294.320   0.1  73.0   44660620.000
14/02/22 03:48    13054258.000    42708344.000      107308.336   0.1  73.0   44659016.000
14/02/22 04:00    13054518.000    42706580.000      107324.688   0.1  73.0   44657408.000
14/02/22 04:12    13054817.000    42704812.000      107339.484   0.1  73.0   44655800.000
14/02/22 04:24    13055078.000    42703052.000      107353.492   0.1  73.0   44654200.000
14/02/22 04:36    13055357.000    42701284.000      107369.844   0.1  73.0   44652584.000
14/02/22 04:48    13055654.000    42699512.000      107383.078   0.1  73.0   44650980.000
14/02/22 05:00    13055925.000    42697752.000      107399.430   0.1  73.0   44649376.000
14/02/22 05:12    13056183.000    42695992.000      107415.000   0.1  73.0   44647764.000
14/02/22 05:24    13059406.000    42693324.000      107429.016   0.1  73.0   44646156.000
14/02/22 05:36    13059666.000    42691556.000      107446.148   0.1  73.0   44644548.000
14/02/22 05:48    13059965.000    42689788.000      107459.383   0.1  73.0   44642940.000
14/02/22 06:00    13060243.000    42688016.000      107474.180   0.1  73.0   44641332.000
14/02/22 06:12    13060524.000    42686248.000      107489.750   0.1  73.0   44639720.000
14/02/22 06:24    13060782.000    42684488.000      107504.539   0.1  73.0   44638112.000
14/02/22 06:36    13061089.000    42682712.000      107520.891   0.1  73.0   44636504.000
14/02/22 06:48    13064270.000    42680048.000      107535.688   0.1  73.0   44634892.000
14/02/22 07:00    13064574.000    42678276.000      107551.258   0.1  73.0   44633280.000
14/02/22 07:12    13064834.000    42676512.000      107565.273   0.1  73.0   44631668.000
14/02/22 07:24    13065092.000    42674744.000      107580.844   0.1  73.0   44630060.000
14/02/22 07:36    13065391.000    42672972.000      107596.414   0.1  73.0   44628448.000
14/02/22 07:48    13065647.000    42671204.000      107610.430   0.1  73.0   44626836.000
14/02/22 08:00    13065929.000    42669428.000      107625.219   0.1  73.0   44625228.000
14/02/22 08:12    13066234.000    42667656.000      107640.797   0.1  73.0   44623608.000
14/02/22 08:24    13069417.000    42664996.000      107656.367   0.1  73.0   44621996.000
14/02/22 08:36    13069650.000    42663232.000      107671.156   0.1  73.0   44620388.000
14/02/22 08:48    13069955.000    42661452.000      107686.727   0.1  73.0   44618772.000
14/02/22 09:00    13070212.000    42659684.000      107700.742   0.1  73.0   44617156.000
14/02/22 09:12    13070514.000    42657908.000      107715.539   0.1  73.0   44615548.000
14/02/22 09:24    13070774.000    42656136.000      107731.109   0.1  73.0   44613928.000
14/02/22 09:36    13071073.000    42654360.000      107746.680   0.1  73.0   44612316.000
14/02/22 09:48    13074253.000    42651692.000      107760.695   0.1  73.0   44610700.000
14/02/22 10:00    13074537.000    42649920.000      107776.266   0.1  73.0   44609088.000
14/02/22 10:12    13074817.000    42648140.000      107791.062   0.1  73.0   44607468.000
14/02/22 10:24    13075074.000    42646376.000      107805.078   0.1  73.0   44605856.000
14/02/22 10:36    13075373.000    42644588.000      107821.422   0.1  73.0   44604240.000
14/02/22 10:48    13075636.000    42642820.000      107836.219   0.1  73.0   44602624.000
14/02/22 11:00    13075891.000    42641052.000      107851.008   0.1  73.0   44601008.000
14/02/22 11:12    13076198.000    42639264.000      107867.359   0.1  73.0   44599388.000
14/02/22 11:24    13079373.000    42636600.000      107880.594   0.1  72.9   44597772.000
14/02/22 11:36    13079655.000    42634824.000      107896.172   0.1  72.9   44596156.000
14/02/22 11:48    13079934.000    42633040.000      107911.742   0.1  72.9   44594536.000
14/02/22 12:00    13080191.000    42631272.000      107927.312   0.1  72.9   44592920.000
14/02/22 12:12    13080473.000    42629492.000      107940.547   0.1  72.9   44591300.000
14/02/22 12:24    13080736.000    42627724.000      107955.344   0.1  72.9   44589684.000
14/02/22 12:36    13081016.000    42625936.000      107972.469   0.1  72.9   44588064.000
14/02/22 12:48    13084235.000    42623256.000      107987.266   0.1  72.9   44586444.000
14/02/22 13:00    13084471.000    42621492.000      108001.281   0.1  72.9   44584828.000
14/02/22 13:12    13084752.000    42619712.000      108016.070   0.1  72.9   44583204.000
14/02/22 13:24    13085016.000    42617940.000      108031.641   0.1  72.9   44581584.000
14/02/22 13:36    13085318.000    42616148.000      108046.438   0.1  72.9   44579964.000
14/02/22 13:48    13085574.000    42614376.000      108061.227   0.1  72.9   44578348.000
14/02/22 14:00    13085854.000    42612592.000      108076.023   0.1  72.9   44576724.000
14/02/22 14:12    13086091.000    42610824.000      108090.812   0.1  72.9   44575104.000
14/02/22 14:24    13089266.000    42608152.000      108104.828   0.1  72.9   44573480.000
14/02/22 14:36    13089593.000    42606356.000      108121.180   0.1  72.9   44571860.000
14/02/22 14:48    13089831.000    42604584.000      108135.195   0.1  72.9   44570240.000
14/02/22 15:00    13090127.000    42602796.000      108150.766   0.1  72.9   44568612.000
14/02/22 15:12    13090389.000    42601016.000      108167.117   0.1  72.9   44566992.000
14/02/22 15:24    13090649.000    42599244.000      108181.133   0.1  72.9   44565368.000
14/02/22 15:36    13090906.000    42597468.000      108194.367   0.1  72.9   44563748.000
14/02/22 15:48    13094151.000    42594768.000      108209.938   0.1  72.9   44562124.000
14/02/22 16:00    13094386.000    42592996.000      108226.289   0.1  72.9   44560496.000
14/02/22 16:12    13094665.000    42591212.000      108241.078   0.1  72.9   44558876.000
14/02/22 16:24    13094943.000    42589424.000      108254.320   0.1  72.9   44557248.000
14/02/22 16:36    13095185.000    42587652.000      108270.664   0.1  72.9   44555624.000
14/02/22 16:48    13095462.000    42585864.000      108284.680   0.1  72.9   44554000.000
14/02/22 17:00    13095741.000    42584080.000      108300.250   0.1  72.9   44552372.000
14/02/22 17:12    13096018.000    42582292.000      108316.602   0.1  72.9   44550748.000
14/02/22 17:24    13099201.000    42579616.000      108330.617   0.1  72.9   44549120.000
14/02/22 17:36    13099461.000    42577836.000      108343.852   0.1  72.9   44547500.000
14/02/22 17:48    13099719.000    42576056.000      108358.648   0.1  72.9   44545868.000
14/02/22 18:00    13099995.000    42574260.000      108374.219   0.1  72.9   44544244.000
14/02/22 18:12    13100275.000    42572472.000      108387.453   0.1  72.9   44542616.000
14/02/22 18:24    13100537.000    42570692.000      108403.805   0.1  72.9   44540988.000
14/02/22 18:36    13100834.000    42568900.000      108420.938   0.1  72.9   44539360.000
14/02/22 18:48    13104004.000    42566220.000      108433.391   0.1  72.9   44537732.000
14/02/22 19:00    13104247.000    42564444.000      108448.188   0.1  72.9   44536108.000
14/02/22 19:12    13104551.000    42562644.000      108464.531   0.1  72.9   44534476.000
14/02/22 19:24    13104789.000    42560868.000      108478.547   0.1  72.9   44532848.000
14/02/22 19:36    13105065.000    42559076.000      108493.344   0.1  72.9   44531220.000
14/02/22 19:48    13105348.000    42557288.000      108508.133   0.1  72.9   44529592.000
14/02/22 20:00    13105604.000    42555500.000      108522.930   0.1  72.9   44527960.000
14/02/22 20:12    13105862.000    42553720.000      108538.500   0.1  72.9   44526332.000
14/02/22 20:24    13109061.000    42551024.000      108551.734   0.1  72.9   44524700.000
14/02/22 20:36    13109338.000    42549232.000      108566.531   0.1  72.9   44523068.000
14/02/22 20:48    13109578.000    42547452.000      108582.883   0.1  72.9   44521436.000
14/02/22 21:00    13109861.000    42545656.000      108596.891   0.1  72.9   44519808.000
14/02/22 21:12    13110115.000    42543872.000      108612.469   0.1  72.9   44518176.000
14/02/22 21:24    13110375.000    42542088.000      108628.812   0.1  72.9   44516544.000
14/02/22 21:36    13110671.000    42540284.000      108642.055   0.1  72.9   44514912.000
14/02/22 21:48    13113846.000    42537600.000      108656.070   0.1  72.9   44513280.000
14/02/22 22:00    13114110.000    42535808.000      108672.414   0.1  72.9   44511648.000
14/02/22 22:12    13114371.000    42534020.000      108686.430   0.1  72.9   44510016.000
14/02/22 22:24    13114621.000    42532232.000      108701.227   0.1  72.9   44508384.000
14/02/22 22:36    13114900.000    42530436.000      108715.242   0.1  72.9   44506748.000
14/02/22 22:48    13115180.000    42528640.000      108730.031   0.1  72.9   44505112.000
14/02/22 23:00    13115439.000    42526844.000      108746.383   0.1  72.9   44503476.000
14/02/22 23:12    13115694.000    42525060.000      108758.836   0.1  72.9   44501844.000
14/02/22 23:24    13118872.000    42522372.000      108774.414   0.1  72.9   44500212.000
14/02/22 23:36    13119128.000    42520580.000      108790.758   0.1  72.9   44498576.000
14/02/22 23:48    13119391.000    42518784.000      108804.000   0.1  72.9   44496940.000
14/02/23 00:00    13119690.000    42516984.000      108820.352   0.1  72.9   44495304.000
14/02/23 00:12    13119928.000    42515204.000      108834.359   0.1  72.9   44493672.000
14/02/23 00:24    13120208.000    42513404.000      108848.375   0.1  72.8   44492036.000
14/02/23 00:36    13120467.000    42511608.000      108864.727   0.1  72.8   44490396.000
14/02/23 00:48    13123636.000    42508920.000      108877.961   0.1  72.8   44488760.000
14/02/23 01:00    13123938.000    42507112.000      108893.531   0.1  72.8   44487120.000
14/02/23 01:12    13124178.000    42505324.000      108909.109   0.1  72.8   44485484.000
14/02/23 01:24    13124416.000    42503540.000      108923.898   0.1  72.8   44483852.000
14/02/23 01:36    13124709.000    42501728.000      108937.133   0.1  72.8   44482208.000
14/02/23 01:48    13124948.000    42499944.000      108951.930   0.1  72.8   44480572.000
14/02/23 02:00    13125227.000    42498140.000      108966.719   0.1  72.8   44478932.000
14/02/23 02:12    13125482.000    42496348.000      108983.070   0.1  72.8   44477292.000
14/02/23 02:24    13128659.000    42493652.000      108995.531   0.1  72.8   44475656.000
14/02/23 02:36    13128961.000    42491848.000      109011.883   0.1  72.8   44474016.000
14/02/23 02:48    13129178.000    42490060.000      109026.672   0.1  72.8   44472376.000
14/02/23 03:00    13129430.000    42488264.000      109040.688   0.1  72.8   44470736.000
14/02/23 03:12    13129712.000    42486460.000      109054.703   0.1  72.8   44469100.000
14/02/23 03:24    13129950.000    42484672.000      109069.492   0.1  72.8   44467456.000
14/02/23 03:36    13130249.000    42482864.000      109084.289   0.1  72.8   44465816.000
