Date, Time (UTC), Azimuth (°), Elevation (°), Distance (km)
14/07/30,03:24,304.919856801,-26.5532982393,1723251.27605
14/07/30,03:36,307.330424532,-28.5740171255,1722167.30289
14/07/30,03:48,309.858704807,-30.5319228291,1721073.69905
14/07/30,04:00,312.506782515,-32.4150255007,1719969.41145
14/07/30,04:12,315.286027748,-34.2182322277,1718854.01546
14/07/30,04:24,318.20401069,-35.9332900858,1717727.30195
14/07/30,04:36,321.267170497,-37.5512814328,1716588.6634
14/07/30,04:48,324.480392871,-39.0627360114,1715437.59019
14/07/30,05:00,327.846355408,-40.4576924659,1714274.15718
14/07/30,05:12,331.364920775,-41.7258660669,1713097.90891
14/07/30,05:24,335.037280655,-42.858212311,1711908.20346
14/07/30,05:36,338.846298951,-43.8416169747,1710705.20386
14/07/30,05:48,342.78434005,-44.6679016025,1709488.36615
14/07/30,06:00,346.834411084,-45.3282539467,1708257.78455
14/07/30,06:12,350.974921778,-45.8151657387,1707013.26079
14/07/30,06:24,355.180221251,-46.1228121616,1705754.40311
14/07/30,06:36,359.421525688,-46.2473878962,1704481.43044
14/07/30,06:48,3.67374677111,-46.1871251296,1703194.49345
14/07/30,07:00,7.89511446072,-45.9429733424,1701893.17543
14/07/30,07:12,12.0615840712,-45.5180298001,1700577.8637
14/07/30,07:24,16.1462610756,-44.9174725902,1699248.35324
14/07/30,07:36,20.1260982359,-44.1482835743,1697905.11019
14/07/30,07:48,23.9824893052,-43.218883211,1696548.01508
14/07/30,08:00,27.7015733654,-42.1387276463,1695177.59961
14/07/30,08:12,31.2741103016,-40.9179209591,1693793.75193
14/07/30,08:24,34.6994501687,-39.5650085172,1692396.5826
14/07/30,08:36,37.9675697903,-38.0938466696,1690987.20749
14/07/30,08:48,41.0847470646,-36.5128732326,1689565.09332
14/07/30,09:00,44.0551761275,-34.8317587621,1688131.12412
14/07/30,09:12,46.8848539313,-33.059613981,1686685.67214
14/07/30,09:24,49.5810227293,-31.2049374375,1685229.18437
14/07/30,09:36,52.1517038818,-29.275594765,1683762.03205
14/07/30,09:48,54.6084859583,-27.2761643,1682284.27647
14/07/30,10:00,56.9537479394,-25.2183887988,1680797.31889
14/07/30,10:12,59.1993677215,-23.1057158524,1679301.25663
14/07/30,10:24,61.3538237002,-20.9435941091,1677796.93743
14/07/30,10:36,63.4253653028,-18.7369392086,1676284.56249
14/07/30,10:48,65.4219101065,-16.4902422251,1674765.01333
14/07/30,11:00,67.3510781865,-14.2075516696,1673239.01142
14/07/30,11:12,69.2201329897,-11.8925746998,1671707.08389
14/07/30,11:24,71.0383350435,-9.54563884737,1670169.36297
14/07/30,11:36,72.807703016,-7.17589131176,1668627.76101
14/07/30,11:48,74.5370118894,-4.78316115143,1667082.22176
14/07/30,12:00,76.2324530978,-2.37009302232,1665533.65637
14/07/30,12:12,77.9000623183,0.0608647668686,1663982.76683
14/07/30,12:24,79.5457379826,2.50738668853,1662430.26163
14/07/30,12:36,81.1753509005,4.96731458046,1660876.67444
14/07/30,12:48,82.7968219236,7.44174797426,1659322.77883
14/07/30,13:00,84.4118976873,9.92225829185,1657769.98411
14/07/30,13:12,86.0287131024,12.4100512677,1656218.4059
14/07/30,13:24,87.6535181891,14.9031479773,1654668.97542
14/07/30,13:36,89.2928536554,17.3995412632,1653122.49718
14/07/30,13:48,90.9536800337,19.8972166568,1651579.40074
14/07/30,14:00,92.643438631,22.3940415245,1650040.77982
14/07/30,14:12,94.3702018647,24.8877646004,1648506.99343
14/07/30,14:24,96.1451656199,27.3792208824,1646978.97123
14/07/30,14:36,97.9735732268,29.8593245772,1645457.38459
14/07/30,14:48,99.8686776662,32.3284432311,1643942.88534
14/07/30,15:00,101.842833921,34.7833177447,1642436.10057
14/07/30,15:12,103.910109897,37.2203031726,1640937.80313
14/07/30,15:24,106.086543426,39.6351762905,1639448.26027
14/07/30,15:36,108.390593019,42.0230842366,1637968.38311
14/07/30,15:48,110.846749943,44.3813324638,1636498.30873
14/07/30,16:00,113.47323554,46.6970730776,1635038.96572
14/07/30,16:12,116.301355015,48.965345555,1633590.76648
14/07/30,16:24,119.363502634,51.1765175323,1632154.11844
14/07/30,16:36,122.696573467,53.3190645331,1630729.38783
14/07/30,16:48,126.341761144,55.3790457479,1629317.22963
14/07/30,17:00,130.34391729,57.3397298211,1627917.78488
14/07/30,17:12,134.749655853,59.1811083402,1626531.42552
14/07/30,17:24,139.610402838,60.8817040504,1625158.1431
14/07/30,17:36,144.950579937,62.4097895172,1623798.85673
14/07/30,17:48,150.796120113,63.7371559592,1622453.31731
14/07/30,18:00,157.138590559,64.8313521219,1621122.05964
14/07/30,18:12,163.929222059,65.6603563175,1619804.89723
14/07/30,18:24,171.071349804,66.1960367061,1618502.05311
14/07/30,18:36,178.422015164,66.4181032207,1617213.5034
14/07/30,18:48,185.816687452,66.3172665066,1615939.63836
14/07/30,19:00,193.056657993,65.897815459,1614680.01569
14/07/30,19:12,199.994360829,65.176108438,1613434.69454
14/07/30,19:24,206.514493907,64.1777399827,1612203.80551
14/07/30,19:36,212.550641253,62.9336753339,1610987.00846
14/07/30,19:48,218.080400827,61.4764983444,1609783.98696
14/07/30,20:00,223.114280986,59.8376714344,1608594.89664
14/07/30,20:12,227.68408702,58.045739323,1607419.47574
14/07/30,20:24,231.837536882,56.1231877565,1606257.04685
14/07/30,20:36,235.61041277,54.0963110649,1605107.7782
14/07/30,20:48,239.054210062,51.9806107056,1603970.89334
14/07/30,21:00,242.211667365,49.7910010874,1602846.24538
14/07/30,21:12,245.121275253,47.5399038794,1601733.42388
14/07/30,21:24,247.817154787,45.2375858937,1600631.76356
14/07/30,21:36,250.329034286,42.892670037,1599541.01515
14/07/30,21:48,252.685774021,40.509224984,1598460.7736
14/07/30,22:00,254.90369593,38.0994743825,1597390.29626
14/07/30,22:12,257.005405538,35.6655092221,1596328.7426
14/07/30,22:24,259.007772796,33.2117859673,1595276.07809
14/07/30,22:36,260.925571267,30.742136495,1594231.18342
14/07/30,22:48,262.77177858,28.2599013189,1593193.94793
14/07/30,23:00,264.557830638,25.7681149191,1592163.13715
14/07/30,23:12,266.293978343,23.2694192301,1591138.5535
14/07/30,23:24,267.991561257,20.7630745868,1590119.61664
14/07/30,23:36,269.654530436,18.2578183513,1589104.86234
14/07/30,23:48,271.29278372,15.7525374466,1588094.16139
14/07/31,00:00,272.913431525,13.2492514624,1587086.60668
14/07/31,00:12,274.523115861,10.74998497,1586081.54253
14/07/31,00:24,276.128204736,8.2566372156,1585078.14936
14/07/31,00:36,277.734777348,5.77118335623,1584075.70952
14/07/31,00:48,279.350886196,3.29238523961,1583073.86301
14/07/31,01:00,280.978194783,0.828668588508,1582071.25434
14/07/31,01:12,282.624641624,-1.6210834767,1581067.34632
14/07/31,01:24,284.296120444,-4.05468308383,1580061.33634
14/07/31,01:36,285.998591214,-6.46974835297,1579052.84019
14/07/31,01:48,287.738241123,-8.86383443673,1578040.50695
14/07/31,02:00,289.521394755,-11.2341973218,1577024.06719
14/07/31,02:12,291.35469926,-13.5779542105,1576002.88256
14/07/31,02:24,293.24751866,-15.8948242405,1574976.32565
14/07/31,02:36,295.202270096,-18.1754204312,1573943.3585
14/07/31,02:48,297.228930731,-20.4188461747,1572903.36576
14/07/31,03:00,299.335529134,-22.620914677,1571855.84457
14/07/31,03:12,301.530375777,-24.7769062751,1570799.89839
14/07/31,03:24,303.822198961,-26.8816972275,1569735.49932
14/07/31,03:36,306.219928096,-28.929541458,1568661.49439
14/07/31,03:48,308.7360294,-30.9166641252,1567577.88856
14/07/31,04:00,311.37315437,-32.8310223476,1566483.70466
14/07/31,04:12,314.143353422,-34.6675943281,1565378.69079
14/07/31,04:24,317.054981623,-36.418092679,1564262.0771
14/07/31,04:36,320.115387962,-38.0735336301,1563134.07654
14/07/31,04:48,323.330483632,-39.6243038153,1561993.32427
14/07/31,05:00,326.704033831,-41.06023046,1560840.47747
14/07/31,05:12,330.23704434,-42.370735437,1559674.82082
14/07/31,05:24,333.931832906,-43.5464336455,1558495.82418
14/07/31,05:36,337.772145574,-44.5736085207,1557303.36124
14/07/31,05:48,341.751069953,-45.4435567366,1556097.09243
14/07/31,06:00,345.851982782,-46.1468283865,1554877.30657
14/07/31,06:12,350.053163234,-46.6752288321,1553643.23198
14/07/31,06:24,354.328310104,-47.0222572172,1552395.35113
14/07/31,06:36,358.647464148,-47.1834708917,1551133.0489
14/07/31,06:48,2.98401634795,-47.1566066675,1549856.63491
14/07/31,07:00,7.29396134118,-46.9421252369,1548566.05787
14/07/31,07:12,11.551185655,-46.5429230747,1547261.50589
14/07/31,07:24,15.726683936,-45.9640844053,1545942.60449
14/07/31,07:36,19.7954052085,-45.2126650976,1544609.88206
14/07/31,07:48,23.7370937416,-44.2972855148,1543263.39291
14/07/31,08:00,27.5366183013,-43.2276982084,1541903.47253
14/07/31,08:12,31.1838685953,-42.0143703118,1540530.0635
14/07/31,08:24,34.6777817046,-40.6662540746,1539143.37743
14/07/31,08:36,38.0079665793,-39.1976126395,1537744.10324
14/07/31,08:48,41.1809118937,-37.6172731396,1536332.53346
14/07/31,09:00,44.2010933808,-35.9352680195,1534908.71836
14/07/31,09:12,47.0748879559,-34.1610539272,1533473.34341
14/07/31,09:24,49.8100427017,-32.3034012124,1532026.74086
14/07/31,09:36,52.4151014025,-30.3704217661,1530569.49765
14/07/31,09:48,54.9021671726,-28.3669232365,1529101.56517
14/07/31,10:00,57.2740638303,-26.3048271538,1527624.43848
14/07/31,10:12,59.5431773615,-24.1877164287,1526138.04094
14/07/31,10:24,61.7184140224,-22.0211619765,1524643.12097
14/07/31,10:36,63.8083980757,-19.8101901,1523140.05234
14/07/31,10:48,65.8214179309,-17.5593516898,1521629.7266
14/07/31,11:00,67.7653866073,-15.2727727774,1520112.86475
14/07/31,11:12,69.6478347114,-12.9542151193,1518589.72014
14/07/31,11:24,71.4782787238,-10.604039982,1517060.93017
14/07/31,11:36,73.2589029022,-8.23145031442,1515528.02182
14/07/31,11:48,74.9986951156,-5.83627425402,1513991.07388
14/07/31,12:00,76.7039810641,-3.42120356102,1512450.83809
14/07/31,12:12,78.3809159516,-0.988726063663,1510908.28309
14/07/31,12:24,80.0355385017,1.45886700235,1509363.76543
14/07/31,12:36,81.6737800089,3.91934780478,1507818.21566
14/07/31,12:48,83.3036428444,6.39380655322,1506272.33999
14/07/31,13:00,84.9269140358,8.87380425362,1504726.98187
14/07/31,13:12,86.5517649709,11.3605171989,1503182.99296
14/07/31,13:24,88.1844482101,13.8519269184,1501641.0078
14/07/31,13:36,89.8315242586,16.3460507028,1500101.65092
14/07/31,13:48,91.4998865398,18.8407975411,1498565.74634
14/07/31,14:00,93.1969083607,21.3340065185,1497034.01808
14/07/31,14:12,94.9305878634,23.8234297335,1495507.34979
14/07/31,14:24,96.7119499014,26.3098326474,1493985.86974
14/07/31,14:36,98.5460308242,28.7841244158,1492470.88099
14/07/31,14:48,100.445792708,31.2466089084,1490962.99958
14/07/31,15:00,102.423234039,33.6940277409,1489462.58339
14/07/31,15:12,104.491885683,36.1226619076,1487970.39762
14/07/31,15:24,106.667168176,38.5283200274,1486487.17216
14/07/31,15:36,108.966634584,40.9061109519,1485013.0846
14/07/31,15:48,111.41363654,43.2533553194,1483549.1469
14/07/31,16:00,114.024941906,45.5572992886,1482095.72885
14/07/31,16:12,116.829907205,47.8130742976,1480653.12758
14/07/31,16:24,119.858526544,50.0112933914,1479222.2833
14/07/31,16:36,123.144519055,52.1407192239,1477803.34714
14/07/31,16:48,126.725248865,54.1879380114,1476396.83943
14/07/31,17:00,130.640944864,56.1369595191,1475002.7482
14/07/31,17:12,134.933032166,57.9688586399,1473622.03902
14/07/31,17:24,139.647210681,59.6635614569,1472254.25271
14/07/31,17:36,144.80355126,61.1912273794,1470900.57652
14/07/31,17:48,150.425340153,62.5258961276,1469560.49164
14/07/31,18:00,156.505861804,63.6375618347,1468234.7142
14/07/31,18:12,163.00468053,64.4965163324,1466923.05738
14/07/31,18:24,169.840600939,65.0761770788,1465625.57298
14/07/31,18:36,176.892385518,65.3565284411,1464342.68272
14/07/31,18:48,184.018612662,65.3269721617,1463074.13223
14/07/31,19:00,191.040682091,64.988623389,1461819.96305
14/07/31,19:12,197.821395285,64.35395172,1460580.50678
14/07/31,19:24,204.246400277,63.4444157581,1459355.19821
14/07/31,19:36,210.242348502,62.287381875,1458144.1945
14/07/31,19:48,215.775734153,60.9127725278,1456947.0856
14/07/31,20:00,220.845010067,59.3503855947,1455763.78314
14/07/31,20:12,225.471125052,57.6279656762,1454594.26382
14/07/31,20:24,229.693332508,55.7678377018,1453438.32077
14/07/31,20:36,233.540704698,53.796387585,1452294.98257
14/07/31,20:48,237.060371191,51.7296363266,1451164.59903
14/07/31,21:00,240.292144544,49.5830348571,1450046.4907
14/07/31,21:12,243.27269247,47.3695804639,1448940.0432
14/07/31,21:24,246.035066258,45.1001070496,1447845.42241
14/07/31,21:36,248.608545105,42.7836845577,1446761.49556
14/07/31,21:48,251.021805817,40.4249374379,1445688.26469
14/07/31,22:00,253.2910545,38.0364127583,1444624.79476
14/07/31,22:12,255.439138515,35.6205771181,1443570.73228
14/07/31,22:24,257.483141688,33.1821974028,1442525.52187
14/07/31,22:36,259.438093454,30.7253510689,1441488.44608
14/07/31,22:48,261.317231983,28.253603585,1440458.82649
14/07/31,23:00,263.132244402,25.7701676753,1439436.14328
14/07/31,23:12,264.893598615,23.2778730337,1438419.75233
14/07/31,23:24,266.612923991,20.7760525188,1437409.18964
14/07/31,23:36,268.294312436,18.273527482,1436402.99312
14/07/31,23:48,269.947828136,15.7693296499,1435400.9771
14/08/01,00:00,271.580761906,13.265510821,1434402.61355
14/08/01,00:12,273.199892893,10.7641384414,1433406.63049
14/08/01,00:24,274.811712049,8.26712809053,1432412.76521
14/08/01,00:36,276.422388381,5.77649065124,1431419.7324
14/08/01,00:48,278.040064869,3.29097134286,1430427.81013
14/08/01,01:00,279.666509722,0.818945597545,1429434.99755
14/08/01,01:12,281.30968566,-1.64067973935,1428441.42402
14/08/01,01:24,282.975569727,-4.08578333007,1427445.65992
14/08/01,01:36,284.670177044,-6.5140476807,1426447.53965
14/08/01,01:48,286.399735112,-8.92307170032,1425446.04825
14/08/01,02:00,288.170636889,-11.3102077326,1424440.60995
14/08/01,02:12,289.989603574,-13.6726674556,1423430.30406
14/08/01,02:24,291.866056961,-16.010301114,1422415.17811
14/08/01,02:36,293.802557173,-18.3137777689,1421393.48094
14/08/01,02:48,295.809210488,-20.5823593431,1420365.05329
14/08/01,03:00,297.894206638,-22.811969855,1419329.29115
14/08/01,03:12,300.066159646,-24.9980919849,1418285.49453
14/08/01,03:24,302.334051481,-27.1356741796,1417233.01575
14/08/01,03:36,304.70727548,-29.2191691322,1416171.39942
14/08/01,03:48,307.198758311,-31.2449431689,1415100.31094
14/08/01,04:00,309.811903667,-33.2010003216,1414018.6266
14/08/01,04:12,312.55954509,-35.082441586,1412926.08856
14/08/01,04:24,315.451053398,-36.8810313496,1411822.45487
14/08/01,04:36,318.49496763,-38.5877668112,1410707.2889
14/08/01,04:48,321.698605309,-40.192953199,1409579.79665
14/08/01,05:00,325.067282307,-41.6862176584,1408440.00576
14/08/01,05:12,328.603710049,-43.056679943,1407287.33919
14/08/01,05:24,332.311952765,-44.2945809924,1406121.42046
14/08/01,05:36,336.177359255,-45.3854553025,1404942.42049
14/08/01,05:48,340.194453961,-46.3199383879,1403749.79741
14/08/01,06:00,344.347591262,-47.0877063413,1402543.28451
14/08/01,06:12,348.615417462,-47.6795982446,1401322.98532
14/08/01,06:24,352.971328375,-48.088108422,1400088.19611
14/08/01,06:36,357.384192766,-48.3078129498,1398839.76743
14/08/01,06:48,1.82559119183,-48.3356158392,1397576.96642
14/08/01,07:00,6.24872630766,-48.1711109986,1396299.92559
14/08/01,07:12,10.6246309263,-47.8167328415,1395008.70838
14/08/01,07:24,14.9211938921,-47.2772768664,1393703.37995
14/08/01,07:36,19.1104039804,-46.5597282511,1392384.18737
14/08/01,07:48,23.1693968196,-45.6728506599,1391051.24724
14/08/01,08:00,27.0809436112,-44.6267025891,1389704.4583
14/08/01,08:12,30.8333566993,-43.4321946952,1388344.53503
14/08/01,08:24,34.4247303345,-42.098784031,1386971.11812
14/08/01,08:36,37.8439294678,-40.6412356064,1385584.92196
14/08/01,08:48,41.0974615446,-39.0689398183,1384186.46293
14/08/01,09:00,44.1900108494,-37.3924394283,1382775.68777
14/08/01,09:12,47.1284247764,-35.6216344852,1381353.14481
14/08/01,09:24,49.9209765346,-33.7657394113,1379919.43429
14/08/01,09:36,52.5768530548,-31.8332256706,1378474.63427
14/08/01,09:48,55.1088994177,-29.8291956637,1377019.26061
14/08/01,10:00,57.5204614142,-27.7658541335,1375554.31705
14/08/01,10:12,59.8246106785,-25.6470079422,1374079.94562
14/08/01,10:24,62.0308206568,-23.4784188902,1372596.98858
14/08/01,10:36,64.1482561705,-21.265262457,1371105.93393
14/08/01,10:48,66.1856649617,-19.0122223049,1369607.22983
14/08/01,11:00,68.1513870478,-16.7235225225,1368101.65298
14/08/01,11:12,70.0533295396,-14.4030044332,1366589.87654
14/08/01,11:24,71.9013305328,-12.0511218136,1365072.21193
14/08/01,11:36,73.6978324294,-9.67711039372,1363549.96602
14/08/01,11:48,75.4520680809,-7.28087309092,1362023.71395
14/08/01,12:00,77.1705603976,-4.86514909801,1360493.9558
14/08/01,12:12,78.8596598024,-2.43241962239,1358961.40063
14/08/01,12:24,80.525521473,0.0149484047191,1357427.05541
14/08/01,12:36,82.1741884202,2.474712763,1355891.34685
14/08/01,12:48,83.8137599962,4.94793947285,1354354.93563
14/08/01,13:00,85.4460501711,7.42615591498,1352818.95226
14/08/01,13:12,87.0792604953,9.91050475839,1351284.13595
14/08/01,13:24,88.7196615968,12.398983072,1349751.00284
14/08/01,13:36,90.3737461989,14.8895346158,1348220.42142
14/08/01,13:48,92.0483360613,17.3800559662,1346693.05986
14/08/01,14:00,93.750702179,19.8683913936,1345169.49007
14/08/01,14:12,95.4886428522,22.3522318616,1343650.85511
14/08/01,14:24,97.2729501766,24.8323248971,1342137.22586
14/08/01,14:36,99.1083408214,27.2995734954,1340630.03883
14/08/01,14:48,101.007350749,29.7542577129,1339129.51903
14/08/01,15:00,102.981418894,32.1930903289,1337636.55495
14/08/01,15:12,105.04341273,34.6124124353,1336151.53475
14/08/01,15:24,107.207814314,37.0080167701,1334675.27438
14/08/01,15:36,109.491026252,39.3750767854,1333208.14843
14/08/01,15:48,111.91489496,41.7110110286,1331750.52334
14/08/01,16:00,114.494349306,44.0032122609,1330303.72924
14/08/01,16:12,117.2564145,46.2470950245,1328867.76908
14/08/01,16:24,120.22808818,48.4335989151,1327443.19184
14/08/01,16:36,123.439498892,50.5520221596,1326030.3814
14/08/01,16:48,126.923659192,52.5896899221,1324629.8633
14/08/01,17:00,130.715815177,54.5316522758,1323241.92868
14/08/01,17:12,134.851888878,56.3603478356,1321867.03595
14/08/01,17:24,139.371970322,58.0575157249,1320505.20003
14/08/01,17:36,144.292370096,59.5955287015,1319157.22772
14/08/01,17:48,149.634582768,60.9510033893,1317823.18738
14/08/01,18:00,155.395206186,62.0966815802,1316503.05459
14/08/01,18:12,161.543637969,63.0052807432,1315196.95523
14/08/01,18:24,168.016247956,63.6518145866,1313905.47763
14/08/01,18:36,174.715504355,64.016388423,1312628.30312
14/08/01,18:48,181.525323614,64.0868093912,1311365.61258
14/08/01,19:00,188.289748474,63.860406273,1310117.46019
14/08/01,19:12,194.884167188,63.3450707022,1308883.77898
14/08/01,19:24,201.196693861,62.5572136036,1307664.52821
14/08/01,19:36,207.147072931,61.5197141884,1306459.47418
14/08/01,19:48,212.689515707,60.2590189744,1305268.66936
14/08/01,20:00,217.808388763,58.8026374763,1304091.86445
14/08/01,20:12,222.511399031,57.1771199736,1302928.66172
14/08/01,20:24,226.82694778,55.4045201284,1301779.1844
14/08/01,20:36,230.775592091,53.511131137,1300642.77441
14/08/01,20:48,234.398535246,51.5136597235,1299519.07997
14/08/01,21:00,237.731650346,49.4282137642,1298408.02786
14/08/01,21:12,240.809048774,47.26855185,1297308.95192
14/08/01,21:24,243.662331284,45.0462327967,1296221.54749
14/08/01,21:36,246.319995711,42.7710288358,1295145.60936
14/08/01,21:48,248.810547408,40.4482240685,1294080.06515
